year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2019	PT	CONCOURS COMMUN INP	EISTI Cergy - Pau										4	0,0%	0,0%	1151	1140	5
2019	PT	CONCOURS COMMUN INP	ENAC Toulouse Civil										2	0,0%	0,0%	599	599	2
2019	PT	CONCOURS COMMUN INP	ENGEES Strasbourg Civil (Ã©tudiant)										3	33,3%	0,0%	1120	1108	2
2019	PT	CONCOURS COMMUN INP	ENSI Poitiers - GÃ©nie de l'Eau et GÃ©nie Civil										1	100,0%	100,0%	1013	1013	2
2019	PT	CONCOURS COMMUN INP	ENSI Poitiers Energie										2	50,0%	0,0%	1147	1147	6
2019	PT	CONCOURS COMMUN INP	ENSIAME Valenciennes Informatique et GÃ©nie Industriel										0	0,0%	0,0%	0	0	4
2019	PT	CONCOURS COMMUN INP	ENSIAME Valenciennes MÃ©ca Energ.										5	0,0%	20,0%	1261	1233	6
2019	PT	CONCOURS COMMUN INP	ENSIAME Valenciennes MÃ©catronique										1	0,0%	0,0%	834	834	6
2019	PT	CONCOURS COMMUN INP	ENSICAEN Electronique et Physique AppliquÃ©e										4	0,0%	25,0%	1146	1104	8
2019	PT	CONCOURS COMMUN INP	ENSICAEN Informatique										3	0,0%	33,3%	939	954	2
2019	PT	CONCOURS COMMUN INP	ENSIL-ENSCI Limoges CÃ©ramique Industrielle										1	0,0%	0,0%	1210	1210	2
2019	PT	CONCOURS COMMUN INP	ENSMM BesanÃ§on										34	8,8%	32,4%	1162	1121	47
2019	PT	CONCOURS COMMUN INP	Grenoble INP - ENSE3										13	15,4%	30,8%	765	685	15
2019	PT	CONCOURS COMMUN INP	Grenoble INP - Pagora										1	0,0%	0,0%	905	905	1
2019	PT	CONCOURS COMMUN INP	Grenoble INP - Phelma (Physique Electronique TÃ©lÃ©coms)										4	0,0%	0,0%	395	409	3
2019	PT	CONCOURS COMMUN INP	Grenoble INP - Phelma (Physique MatÃ©riaux ProcÃ©dÃ©s)										4	0,0%	25,0%	604	569	3
2019	PT	CONCOURS COMMUN INP	Grenoble INP - ENSIMAG										13	0,0%	7,7%	174	175	10
2019	PT	CONCOURS COMMUN INP	Grenoble INP - Esisar										2	0,0%	0,0%	734	734	3
2019	PT	CONCOURS COMMUN INP	ISAE-ENSMA Poitiers										6	16,7%	0,0%	252	297	5
2019	PT	CONCOURS COMMUN INP	ISIMA Clermont-Ferrand										5	60,0%	0,0%	967	1026	5
2019	PT	CONCOURS COMMUN INP	Lorraine INP - ENSEM - Energie										6	16,7%	33,3%	1113	1127	6
2019	PT	CONCOURS COMMUN INP	SeaTech Toulon										8	37,5%	12,5%	1089	1087	9
2019	PT	CONCOURS COMMUN INP	SUPMECA Paris										19	10,5%	26,3%	853	828	12
2019	PT	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - Electronique-Energie-Automatique (EEA)										3	0,0%	33,3%	545	578	4
2019	PT	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - MÃ©canique des Fluides-Energetique-Environnement (MFEE)										2	50,0%	50,0%	362	362	2
2019	PT	CONCOURS COMMUN INP	Toulouse INP - ENSEEIHT - Sciences du NumÃ©rique										5	0,0%	40,0%	423	376	4
2019	PT	CONCOURS COMMUN INP	Concours CCINP PT	2289	13,8%	18,2%	1445	11,9%	22,6%	1331	12,2%	21,4%	173					185
2019	PT	CONCOURS POLYTECH	ENSIM Le Mans										2	0,0%	50,0%	1180	1180	4
2019	PT	CONCOURS POLYTECH	ESGT le Mans										1	0,0%	0,0%	852	852	5
2019	PT	CONCOURS POLYTECH	ESIPE CrÃ©teil - GÃ©nie BiomÃ©dical et santÃ© (ISBS)										1	100,0%	100,0%	1170	1170	1
2019	PT	CONCOURS POLYTECH	ESIPE CrÃ©teil - SystÃ¨me d'information										0	0,0%	0,0%	0	0	1
2019	PT	CONCOURS POLYTECH	ESIPE CrÃ©teil - Technologie pour la santÃ©										0	0,0%	0,0%	0	0	1
2019	PT	CONCOURS POLYTECH	ESIR Rennes										2	0,0%	50,0%	924	924	4
2019	PT	CONCOURS POLYTECH	ESIROI Saint Denis de La RÃ©union										0	0,0%	0,0%	0	0	1
2019	PT	CONCOURS POLYTECH	ESIX Normandie - Caen - Cherbourg										1	0,0%	0,0%	1108	1108	2
2019	PT	CONCOURS POLYTECH	ISAT Nevers - dÃ©partement MIT (MÃ©canique et IngÃ©nierie des Transports)										8	0,0%	37,5%	1002	932	7
2019	PT	CONCOURS POLYTECH	ISAT Nevers - dÃ©partement EPEE (Energies et Moteurs)										3	0,0%	0,0%	754	715	3
2019	PT	CONCOURS POLYTECH	ISAT Nevers - Infrastructures et RÃ©seaux de Transports										3	0,0%	0,0%	1054	1059	5
2019	PT	CONCOURS POLYTECH	ISIFC BesanÃ§on - GÃ©nie BiomÃ©dical										2	50,0%	0,0%	954	954	2
2019	PT	CONCOURS POLYTECH	ISTY VÃ©lizy										1	100,0%	0,0%	994	994	1
2019	PT	CONCOURS POLYTECH	Polytech Annecy-ChambÃ©ry - Environnement, BÃ¢timent, Ãnergie										4	25,0%	0,0%	902	902	4
2019	PT	CONCOURS POLYTECH	Polytech Annecy-ChambÃ©ry - Informatique donnÃ©es Usages										3	0,0%	100,0%	1239	1221	3
2019	PT	CONCOURS POLYTECH	Polytech Annecy-ChambÃ©ry - Instrumentation, Automatique, Informatique										3	0,0%	0,0%	895	906	3
2019	PT	CONCOURS POLYTECH	Polytech Annecy-ChambÃ©ry - MÃ©canique, MatÃ©riaux										3	0,0%	66,7%	983	965	3
2019	PT	CONCOURS POLYTECH	Polytech Clermont-Ferrand - GÃ©nie Civil										2	0,0%	0,0%	703	703	3
2019	PT	CONCOURS POLYTECH	Polytech Clermont-Ferrand - GÃ©nie Electrique										1	0,0%	0,0%	1200	1200	4
2019	PT	CONCOURS POLYTECH	Polytech Clermont-Ferrand - GÃ©nie Physique										4	50,0%	0,0%	998	1016	3
2019	PT	CONCOURS POLYTECH	Polytech Grenoble - GÃ©otechnique et gÃ©nie civil										5	0,0%	60,0%	904	889	3
2019	PT	CONCOURS POLYTECH	Polytech Grenoble - Informatique et Ã©lectronique des systÃ¨mes embarquÃ©s										4	0,0%	0,0%	1031	1033	3
2019	PT	CONCOURS POLYTECH	Polytech Lille - Informatique, MicroÃ©lectronique, Automatique										3	66,7%	66,7%	978	992	3
2019	PT	CONCOURS POLYTECH	Polytech Lille - MÃ©canique										7	14,3%	28,6%	866	840	7
2019	PT	CONCOURS POLYTECH	Polytech Lyon - SystÃ¨mes industriels, Robotique										2	0,0%	0,0%	718	718	2
2019	PT	CONCOURS POLYTECH	Polytech Marseille - GÃ©nie Civil										7	14,3%	0,0%	1004	1003	6
2019	PT	CONCOURS POLYTECH	Polytech Marseille - GÃ©nie Industriel et Informatique										1	0,0%	0,0%	1139	1139	3
2019	PT	CONCOURS POLYTECH	Polytech Marseille - MÃ©canique, EnergÃ©tique										4	0,0%	25,0%	1160	1050	8
2019	PT	CONCOURS POLYTECH	Polytech Marseille - MicroÃ©lectronique,TÃ©lÃ©communications										0	0,0%	0,0%	0	0	3
2019	PT	CONCOURS POLYTECH	Polytech Montpellier - MÃ©canique et Interactions										2	0,0%	0,0%	867	867	2
2019	PT	CONCOURS POLYTECH	Polytech Nancy - Energie, MÃ©canique, MatÃ©riaux, Environnement										5	0,0%	0,0%	898	888	4
2019	PT	CONCOURS POLYTECH	Polytech Nancy - IngÃ©nierie de l'Information et des SystÃ¨mes										2	0,0%	0,0%	730	730	2
2019	PT	CONCOURS POLYTECH	Polytech Nancy - Management opÃ©rationnel, Maintenance, MaÃ®trise des risques										2	0,0%	0,0%	1199	1199	2
2019	PT	CONCOURS POLYTECH	Polytech Nantes - Ãlectronique et technologies numÃ©riques										3	0,0%	0,0%	942	872	3
2019	PT	CONCOURS POLYTECH	Polytech Nantes - Ãnergie Ã©lectrique										1	0,0%	0,0%	1097	1097	2
2019	PT	CONCOURS POLYTECH	Polytech Nantes - GÃ©nie civil										3	0,0%	33,3%	1103	1066	3
2019	PT	CONCOURS POLYTECH	Polytech Nantes - Informatique										3	0,0%	33,3%	760	819	3
2019	PT	CONCOURS POLYTECH	Polytech Nantes - Thermique, ÃnergÃ©tique										4	0,0%	0,0%	922	919	3
2019	PT	CONCOURS POLYTECH	Polytech Nice-Sophia - Ãlectronique										3	0,0%	0,0%	1165	1112	3
2019	PT	CONCOURS POLYTECH	Polytech Nice-Sophia - GÃ©nie de l'eau										2	0,0%	50,0%	1033	1033	4
2019	PT	CONCOURS POLYTECH	Polytech Nice-Sophia - Informatique										5	0,0%	20,0%	824	783	4
2019	PT	CONCOURS POLYTECH	Polytech OrlÃ©ans - GÃ©nie civil et gÃ©o-environnement										5	20,0%	0,0%	1116	1092	4
2019	PT	CONCOURS POLYTECH	Polytech OrlÃ©ans - GÃ©nie industriel										2	50,0%	50,0%	1212	1212	4
2019	PT	CONCOURS POLYTECH	Polytech OrlÃ©ans - Innovation en Conception et MatÃ©riaux										4	25,0%	25,0%	1106	1079	5
2019	PT	CONCOURS POLYTECH	Polytech OrlÃ©ans - Technologies pour l'Ãnergie, l'AÃ©rospatial et la Motorisation										3	0,0%	0,0%	861	680	3
2019	PT	CONCOURS POLYTECH	Polytech OrlÃ©ans - GÃ©nie physique et systÃ¨mes embarquÃ©s										4	0,0%	25,0%	1127	1109	3
2019	PT	CONCOURS POLYTECH	Polytech Sorbonne - Electronique et Informatique										2	0,0%	50,0%	997	997	2
2019	PT	CONCOURS POLYTECH	Polytech Sorbonne - Robotique										3	33,3%	0,0%	939	983	3
2019	PT	CONCOURS POLYTECH	Polytech Tours - GÃ©nie de l'amÃ©nagement et de l'environnement										6	0,0%	33,3%	1142	1082	4
2019	PT	CONCOURS POLYTECH	Polytech Tours - MÃ©canique, Conception de systÃ¨mes										4	0,0%	25,0%	1186	1184	4
2019	PT	CONCOURS POLYTECH	Sup GalilÃ©e Villetaneuse										3	33,3%	0,0%	1075	1026	3
2019	PT	CONCOURS POLYTECH	Concours POLYTECH PT	1914	15,2%	19,2%	1421	13,3%	21,0%	1246	13,7%	22,2%	148					168
2019	PT	AUTRES ECOLES	ECE PARIS	575	18,1%	17,4%	511	16,2%	18,4%	146	19,2%	12,3%	21	9,5%	19,0%	82	79	15
2019	PT	AUTRES ECOLES	ECOLE DE L'AIR Base				0	0,0%	0,0%	0	0,0%	0,0%	0	0,0%	0,0%	0	0	0
2019	PT	AUTRES ECOLES	Paoli Tech	110	26,4%	17,3%	88	25,0%	15,9%	43	25,6%	23,3%	2	0,0%	50,0%	40	40	4
2019	PT	AUTRES ECOLES	ECOLE DE L'AIR MÃ©ca	332	14,2%	19,6%	126	8,7%	24,6%	1	0,0%	100,0%	0	0,0%	0,0%	0	0	0
2019	PT	AUTRES ECOLES	ECOLE DE L'AIR Pilote				0	0,0%	0,0%	0	0,0%	0,0%	0	0,0%	0,0%	0	0	0
2019	PT	AUTRES ECOLES	IMT Lille Douai en Partenariat ISPA	313	24,0%	19,5%	198	22,7%	24,7%	19	42,1%	26,3%	1	0,0%	0,0%	2	2	10
2019	PT	AUTRES ECOLES	EFREI Paris	634	15,1%	15,5%	576	13,2%	16,5%	118	16,1%	5,9%	10	10,0%	0,0%	69	73	30
2019	PT	AUTRES ECOLES	ENSM Site de Nantes	234	17,9%	16,2%	195	18,5%	19,0%	54	22,2%	16,7%	15	33,3%	13,3%	33	33	24
2019	PT	AUTRES ECOLES	EIGSI La Rochelle	396	21,5%	15,9%	319	21,9%	17,6%	135	24,4%	21,5%	11	9,1%	36,4%	95	95	25
2019	PT	AUTRES ECOLES	EIL CÃ´te d'Opale - Calais (informatique)										1	0,0%	0,0%	47	47	10
2019	PT	AUTRES ECOLES	EIL CÃ´te d'Opale - Longuenesse (GÃ©nie Industriel)										4	0,0%	0,0%	76	72	20
2019	PT	AUTRES ECOLES	Concours EIL CÃ´te d'Opale Longuenesse - Calais PT	299	18,4%	17,1%	257	19,1%	18,3%	85	20,0%	23,5%	5					30
2019	PT	AUTRES ECOLES	ELISA AÃ©rospace Saint Quentin (80)	299	16,4%	17,7%	127	17,3%	29,1%	34	17,6%	29,4%	3	0,0%	0,0%	30	31	8
2019	PT	AUTRES ECOLES	ENSAIT Roubaix										11	27,3%	54,5%	43	43	15
2019	PT	AUTRES ECOLES	ENSAIT Roubaix - Formation en alternance										0	0,0%	0,0%	0	0	1
2019	PT	AUTRES ECOLES	Concours ENSAIT Roubaix PT	405	24,7%	19,0%	226	20,8%	27,4%	53	17,0%	37,7%	11					16
2019	PT	AUTRES ECOLES	ENSIL - ENSCI Limoges MÃ©catronique	337	20,2%	15,4%	207	17,9%	13,0%	44	20,5%	13,6%	4	0,0%	0,0%	14	15	4
2019	PT	AUTRES ECOLES	ENSISA Mulhouse Automatique et SystÃ¨mes EmbarquÃ©s										6	0,0%	33,3%	47	46	6
2019	PT	AUTRES ECOLES	ENSISA Mulhouse Informatique et rÃ©seaux										5	0,0%	0,0%	17	29	6
2019	PT	AUTRES ECOLES	ENSISA Mulhouse MÃ©canique										8	12,5%	0,0%	36	38	9
2019	PT	AUTRES ECOLES	ENSISA Mulhouse Textile et Fibres										0	0,0%	0,0%	0	0	4
2019	PT	AUTRES ECOLES	Concours ENSISA PT	411	21,4%	13,6%	260	19,2%	15,4%	64	18,8%	12,5%	19					25
2019	PT	AUTRES ECOLES	EPF campus SCEAUX	426	22,1%	14,8%	361	23,0%	15,2%	243	22,2%	15,2%	6	33,3%	33,3%	155	157	4
2019	PT	AUTRES ECOLES	Lorraine INP - ENSTIB	283	22,3%	19,8%	188	17,6%	19,7%	55	23,6%	20,0%	14	7,1%	21,4%	20	20	15
2019	PT	AUTRES ECOLES	EPF campus TROYES										6	33,3%	16,7%	229	228	10
2019	PT	AUTRES ECOLES	EPF campus MONTPELLIER										8	37,5%	0,0%	168	169	6
2019	PT	AUTRES ECOLES	Concours EPF Sceaux-Troyes-Montpellier PT	426	22,1%	14,8%	361	23,0%	15,2%	243	22,2%	15,2%	14					16
2019	PT	AUTRES ECOLES	ESB Nantes	160	23,8%	16,2%	97	22,7%	21,6%	19	36,8%	36,8%	0	0,0%	0,0%	0	0	10
2019	PT	AUTRES ECOLES	ESFF - SÃ¨vres	300	15,3%	16,7%	229	13,1%	20,1%	30	16,7%	16,7%	6	0,0%	16,7%	7	8	11
2019	PT	AUTRES ECOLES	ESIEA Paris - Laval	366	15,6%	16,4%	294	13,3%	18,4%	62	9,7%	19,4%	1	0,0%	0,0%	32	32	20
2019	PT	AUTRES ECOLES	ESIEE Amiens	375	19,2%	17,6%	242	15,7%	18,2%	38	15,8%	13,2%	1	0,0%	0,0%	37	37	10
2019	PT	AUTRES ECOLES	ESIEE Paris	340	20,9%	16,8%	281	18,9%	16,4%	82	22,0%	9,8%	11	18,2%	9,1%	51	48	15
2019	PT	AUTRES ECOLES	ESIGELEC Rouen	453	19,2%	18,5%	400	18,0%	19,5%	111	18,9%	17,1%	13	30,8%	15,4%	95	86	30
2019	PT	AUTRES ECOLES	ESILV Paris-La DÃ©fense	620	17,1%	18,2%	501	15,0%	20,2%	215	17,2%	18,1%	39	5,1%	7,7%	98	95	35
2019	PT	AUTRES ECOLES	ESITC Caen	222	23,4%	14,0%	125	23,2%	17,6%	22	40,9%	13,6%	3	33,3%	0,0%	15	14	8
2019	PT	AUTRES ECOLES	ESTACA Laval AÃ©ronautique et spatial										2	0,0%	50,0%	169	169	2
2019	PT	AUTRES ECOLES	ESTACA Laval Automobile										1	0,0%	100,0%	131	131	3
2019	PT	AUTRES ECOLES	ESTACA Paris-Saclay AÃ©ronautique et spatial										3	33,3%	100,0%	172	143	6
2019	PT	AUTRES ECOLES	ESTACA Paris-Saclay Automobile ou Transports GuidÃ©s										1	0,0%	0,0%	161	161	7
2019	PT	AUTRES ECOLES	Concours ESTACA PT	704	15,2%	20,9%	236	12,3%	35,2%	236	12,3%	35,2%	7					18
2019	PT	AUTRES ECOLES	ESTIA Bidart	318	20,4%	13,2%	280	21,8%	13,6%	101	28,7%	7,9%	22	31,8%	4,5%	48	55	38
2019	PT	AUTRES ECOLES	ESTP Paris - BÃ¢timent (B) - campus de Cachan										10	60,0%	70,0%	211	205	9
2019	PT	AUTRES ECOLES	ESTP Paris - BÃ¢timent (B) - campus de Troyes										17	23,5%	5,9%	331	328	10
2019	PT	AUTRES ECOLES	ESTP Paris - GÃ©nie MÃ©canique et Electrique(GME)										9	0,0%	11,1%	305	296	10
2019	PT	AUTRES ECOLES	ESTP Paris - Topographie (T)										4	25,0%	0,0%	363	357	7
2019	PT	AUTRES ECOLES	ESTP Paris - Travaux Publics (TP) - campus de Cachan										18	5,6%	33,3%	260	251	10
2019	PT	AUTRES ECOLES	ESTP Paris - Travaux Publics (TP) - campus de Dijon										14	21,4%	42,9%	358	358	3
2019	PT	AUTRES ECOLES	Concours ESTP PT	647	19,8%	22,9%	437	16,0%	28,6%	406	16,0%	29,3%	72					49
2019	PT	AUTRES ECOLES	Grenoble INP - GÃ©nie Industriel	680	16,0%	22,4%	279	13,6%	35,1%	104	17,3%	35,6%	11	18,2%	27,3%	32	36	12
2019	PT	AUTRES ECOLES	Toulouse INP - ENIT	482	19,7%	17,0%	207	16,4%	19,8%	160	16,9%	20,0%	6	50,0%	0,0%	146	141	6
2019	PT	AUTRES ECOLES	ISMANS-Groupe CESI Le Mans	263	20,9%	11,4%	250	20,8%	12,0%	63	20,6%	7,9%	5	20,0%	20,0%	55	52	20
2019	PT	AUTRES ECOLES	ITECH Lyon	126	31,0%	13,5%	42	28,6%	16,7%	0	0,0%	0,0%	0	0,0%	0,0%	0	0	5
2019	PT	AUTRES ECOLES	SIGMA Clermont-Ferrand (ex IFMA)	956	14,4%	20,8%	563	12,1%	28,2%	269	13,8%	24,9%	73	12,3%	21,9%	120	120	68
2019	PT	AUTRES ECOLES	3IL IngÃ©nieurs	204	15,2%	14,7%	151	12,6%	17,2%	38	7,9%	10,5%	2	0,0%	0,0%	32	32	8
2019	PT	FESIC	UniLaSalle Beauvais - Sciences de la Terre et Environnement	947	18,9%	18,3%	795	17,6%	19,7%	56	8,9%	21,4%	0	0,0%	0,0%	0	0	3
2019	PT	FESIC	ECAM Lyon	947	18,9%	18,3%	795	17,6%	19,7%	248	16,1%	21,0%	50	14,0%	14,0%	163	163	50
2019	PT	FESIC	ECAM Rennes	947	18,9%	18,3%	841	18,3%	19,5%	66	16,7%	16,7%	4	0,0%	25,0%	48	38	18
2019	PT	FESIC	ECAM Strasbourg Europe	947	18,9%	18,3%	836	18,1%	19,5%	153	22,9%	12,4%	21	52,4%	23,8%	124	113	30
2019	PT	FESIC	ECAM-EPMI Cergy-Pontoise	947	18,9%	18,3%	903	18,6%	18,9%	183	23,5%	13,7%	18	27,8%	22,2%	139	134	15
2019	PT	FESIC	ESAIP Angers / Aix-en-Provence	947	18,9%	18,3%	890	18,5%	18,7%	292	17,5%	23,6%	10	10,0%	0,0%	267	261	10
2019	PT	FESIC	ESEO Angers - Paris VÃ©lizy	947	18,9%	18,3%	510	14,9%	24,1%	256	13,7%	27,7%	3	0,0%	33,3%	251	227	20
2019	PT	FESIC	HEI	947	18,9%	18,3%	832	18,1%	19,5%	214	20,6%	26,2%	19	36,8%	15,8%	177	161	25
2019	PT	FESIC	ISEN YncrÃ©a Ouest - Brest										1	0,0%	0,0%	96	96	10
2019	PT	FESIC	ISEN YncrÃ©a Ouest - Nantes										0	0,0%	0,0%	0	0	5
2019	PT	FESIC	Concours concours ISEN Ouest PT	947	18,9%	18,3%	802	17,7%	19,8%	116	12,1%	19,8%	1					15
2019	PT	FESIC	ISEN Lille	947	18,9%	18,3%	802	17,7%	19,8%	111	11,7%	20,7%	5	0,0%	20,0%	74	77	15
2019	PT	FESIC	ISEN YncrÃ©a MÃ©diterrannÃ©e - Toulon										1	0,0%	0,0%	93	93	15
2019	PT	FESIC	ISEN YncrÃ©a MÃ©diterrannÃ©e - NÃ®mes										0	0,0%	0,0%	0	0	15
2019	PT	FESIC	Concours concours ISEN MÃ©diterrannÃ©e PT	947	18,9%	18,3%	802	17,7%	19,8%	121	13,2%	19,8%	1					30
2019	PT	FESIC	ISEP Paris	947	18,9%	18,3%	795	17,6%	19,7%	131	9,2%	24,4%	5	0,0%	20,0%	113	110	20
2019	PT	Groupe INSA	ISIS Castres Informatique pour la SantÃ©	450	21,6%	21,8%	170	16,5%	28,8%	161	16,8%	30,4%	0	0,0%	0,0%	0	0	2
2019	PT	Groupe INSA Inter-FiliÃ¨re	ESITech Rouen Technologies du Vivant										3*	100,0%	66,7%	424*	390*	3*
2019	PT	Groupe INSA Inter-FiliÃ¨re	INSA Lyon Biosciences										4*	75,0%	25,0%	66*	66*	4*
2019	PT	Groupe INSA Inter-FiliÃ¨re	INSA Toulouse GÃ©nie Biologique										2*	50,0%	0,0%	80*	80*	2*
